127.0.0.1 - - [22/Dec/2018:15:04:32 +0900] "GET / HTTP/1.1" 200 6823
0:0:0:0:0:0:0:1 - - [22/Dec/2018:15:05:09 +0900] "GET /relationKeyword?keyword=%EC%9A%B0 HTTP/1.1" 200 220988
0:0:0:0:0:0:0:1 - - [22/Dec/2018:15:05:09 +0900] "GET /relationKeyword?keyword=%EC%9A%B0%E3%85%85 HTTP/1.1" 200 724
0:0:0:0:0:0:0:1 - - [22/Dec/2018:15:05:09 +0900] "GET /relationKeyword?keyword=%EC%9A%B0%EC%84%9C HTTP/1.1" 200 724
0:0:0:0:0:0:0:1 - - [22/Dec/2018:15:05:09 +0900] "GET /relationKeyword?keyword=%EC%9A%B0%EC%84%B1 HTTP/1.1" 200 30292
0:0:0:0:0:0:0:1 - - [22/Dec/2018:15:05:10 +0900] "GET /relationKeyword?keyword=%EC%9A%B0%EC%84%B1%E3%85%85 HTTP/1.1" 200 724
0:0:0:0:0:0:0:1 - - [22/Dec/2018:15:05:10 +0900] "GET /relationKeyword?keyword=%EC%9A%B0%EC%84%B1%EC%82%AC HTTP/1.1" 200 724
0:0:0:0:0:0:0:1 - - [22/Dec/2018:15:05:10 +0900] "GET /relationKeyword?keyword=%EC%9A%B0%EC%84%B1%EC%83%81 HTTP/1.1" 200 1162
0:0:0:0:0:0:0:1 - - [22/Dec/2018:15:05:10 +0900] "GET /relationKeyword?keyword=%EC%9A%B0%EC%84%B1%EC%83%81%E3%84%B1 HTTP/1.1" 200 724
0:0:0:0:0:0:0:1 - - [22/Dec/2018:15:05:10 +0900] "GET /relationKeyword?keyword=%EC%9A%B0%EC%84%B1%EC%83%81%EA%B0%80 HTTP/1.1" 200 1162
0:0:0:0:0:0:0:1 - - [22/Dec/2018:15:05:13 +0900] "GET /busdetail?arsId=15296&tmx=126.8341060451&tmy=37.5215334526 HTTP/1.1" 200 5509
0:0:0:0:0:0:0:1 - - [22/Dec/2018:15:05:13 +0900] "GET /resources/css/home.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:15:05:13 +0900] "GET /resources/js/home.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:15:05:13 +0900] "GET /resources/img/logo/Logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Dec/2018:15:05:14 +0900] "GET /resources/img/bus/newWebPage.png HTTP/1.1" 200 1439
0:0:0:0:0:0:0:1 - - [22/Dec/2018:15:05:14 +0900] "GET /resources/img/bus/right.png HTTP/1.1" 200 1247
0:0:0:0:0:0:0:1 - - [22/Dec/2018:15:05:33 +0900] "GET /relationKeyword?keyword=%EC%9A%B0%EC%84%B1%EC%83%81%EA%B0%80 HTTP/1.1" 200 1162
0:0:0:0:0:0:0:1 - - [22/Dec/2018:15:05:41 +0900] "GET /relationKeyword?keyword=%EC%9A%B0%EC%84%B1%EC%83%81%EA%B0%80 HTTP/1.1" 200 1162
